Topic,"Response",TestVersion,TestId,TotalTime,UserName,"Prompt",PromptLevel,Ratingposition,FinalRating,Score,Rater1_Id,Rater2_Id,Rater3_Id,Rater4_Id,DateOfExam
ART,"<p>Hola!!! Para ver arte en mi entorno^ tenemos una gran cantidad de galerias. Muestra cuadros famosos que son hermosos de ver. Tenemos un lugar llamado centro que cuenta con un museo lleno de arte de historia que muestralo que paso en la historia. Somos conocidos por tener este tipo de areas porque somos una zona muy colorida y generamos un artista con pasion por hacer arte. Voy una escuela de arte y tenemos una galeria llena de arte hecha de los estudiantes que van aqui. </p>",B2,3707312,47,S4737328,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can.",I,1,I5,,4314,,,,2021-06-08
ART,"<p>Hola Chicos^ </p><p>Hoy eh visto un mural magnifico afuera de la escuela. Esta clase de arte me enecata porque represente algo signifucante^ algo que en la cual el mundo o las perosnas deben enterarse. Este mural era de una nina con un vestido floral bien veestida. Esto signfica la tradicion de vestimenta. en la Cual es algo grande en las tradicones especialmente culturas hispanas. Pero esta vestimienta especificamente mostraba^ en como se visten la personas de Madrid en un evento tradicional de la feria de flores que hacen. Yo personalmente pienso que los murale sosn las mejores artes que puede haber. por la razon que no solo es una simple arte un cuadro para que solo ciertas personas los vean^ pero si no es una arte grande en que expresa el arte asia la gente entera. </p>",B2,3707544,31,E4737560,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can.",I,1,I5,,331,,,,2021-06-08
ART,"<p>Hay muchas fotos en Willimantic . Algunas personas se tiran fotos o quiere saber de la foto que esta en la pared </p>",B2,3707132,9,B4737119,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can.",I,1,I1,I-SE,3928,,,,2021-06-08
ART,"<p>Hola amiga^ </p><p>En Nueva Canaan hay muchos lugares donde puede arte. Unos de lugares excelentes es la galería de |Carriage Barn|. Es una galería dónde mucho del arte es de los estudiantes de la escuela. También^ en mi escuela la programa del arte es muy muy grande. Hay muchos actividades diferentes para arte y^ en mi opinion^ todos son mucho divertidos. Hay fotografía^ que es mi favorito^ ó hay pintar y muchos otros tipos. ¿Qué es su tipo favorito? </p><p>Las estudiantes en la escuela son muy talentos y me encanta ver todos los tipos del arte. Cada mes^ hay un competición para los estudiantes en la programa del arte a tengo su arte en la galería de |Carriage Barn|. Es muy bueno porque los estudiantes puedo practicar para el mundo realidad^ pero es un bueno oportunidad para tener su arte en un museo. Y^ el |Carriage Barn| es un lugar donde la gente pueda comprar su arte. Es perfecto para las artistas como tú y yo quien quiere trabajar en arte para una trabaja.<br></p><p>¿Que tipo de arte te gusta? Me encanta la fotografía mucha. Y me gusta el arte abstracto. No hay muchas personas que le gusta arte abstracto pero es mi favorito. Pienso que es porque arte abstracto puede muchas cosas diferentes y puede ver en muchos perspectivos diferentes. El color y las lineas son muy importante para ver el emocionado en el arte. Y me gusta que cada arte es diferente y no hay limitados para todos.<br></p>",B2,3705027,31,B4734355,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can.",I,1,A,,4443,,,,2021-06-08
ART,"<p style=|text-align: left:|>                                                                                     Las artes de mi ciudad y mi escuela<br></p><p style=|text-align: left:|>       Pienso que en mi escuela temos muchas artes visuales principalmente porque temos buenas classes sobre las artes.  La escuela tambien incentiva que los estudiantes tengan un tiempo relaxante y que pueda mostrar tu trabajo de un jeito divertido. En las vitrines de nuestra escuela temos artes dos alunos que gostan de expor sus artes. Pero mi ciudad es movida en artes y temos galerias y museos de artes encantadores y que son muy famosos. Yo recomiendo que las nuevas personas visiten el museo de artes pierto de lo cientro comercial de artesanías porque de fato es mi cosa favorita en la ciudad.</p><p style=|text-align: left:|>       La arte que más me encanta son las artes hecho a mano^ las artes de cerámicas^ pero es muy difícil de encontralas pela ciudad. Yo siempre voy a las cidades vizinhas y visito lugares que mi enterasan más. Las artes de cerámica son muy delicadas y para azelas tiene que tener mucho cuidado por isso es muy especial para mi.</p><p style=|text-align: left:|><br></p>",B2,3705201,34,Y4734538,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can.",I,1,I5,,3543,,,,2021-06-08
ART,"<p>ai muchos lugares donde uno puedo ir a mirar differentes formas de arte. depende en cual forma de arte te mas interese. la arte que me gusta a mi es pinturas. en mi cuidad pequina ai unos edeficios que tienen las paredes llenas de differentes fotos de pinturas de muchos colores. </p>",B2,3743011,33,S4777982,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can.",I,1,I5,,3252,,,,2021-06-08
ART,"<p>El arte es muy importante para mi y espero que ustedes quieren el arte en mi pueblo. Mi pueblo tiene una biblioteca y eso es donde el arte está. Usualmente el arte es para ver en toda la biblioteca porque es para un demonstracion duando unas personas pueden ver el arte cuando van a la biblioteca. Los estudiantes en mi escuela hacen el arte porque ellos son muy artísticos y talentosos. Pero^ el arte no solamente está en la biblioteca. También está en mi escuela. Usualmente^ el arte está en los pasillos de mi escuela y los estudiantes pueden ver el arte cuando van a las clases. Yo respeto las artistas porque ellos hacen buen trabajo y no es facíl para hacer el arte. El arte en mi escuela es muy bien^ pero yo prefiero el arte en los museos. Mi pueblo está muy cerca de un museo en Boston y de vez en cuando yo voy a el museo para ver el arte de las artistas professionales. El atre grande es mi favorita porque tiene muchas colores y el arte es muy realistica. Es dificíl para saber si el arte es real o no. Yo prefiero el arte professional porque es obviamente el trabajo estas artistas hacen para hacer su arte. Necesitan mucho tiempo y paciencia para hacer el arte. También^ ellos necesitan ser muy limpia y hacer arte sin dificultades. Es la verdad que yo prefiero el arte professional en los museos^ pero el arte en la escuela es muy intersante también porque nosotros pudimos ver el proceso de las artistas y como ellos hacen el arte. Ellos son muy talentosos y su arte hace la esuela mas bonita con mas colores. Los pasillos son mas interesantes y es bien para ver mucho arte en mi escuela. Es obviamente que las artistas trabajan mucho para hacer su arte y el arte es muy bien. </p>",B2,3743110,50,M4778142,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can.",I,1,I4,,4161,,,,2021-06-08
ART,"<p>Quiero ver come se hace tipos de artes en cada clse porque ay muchas maneras como se hace.</p><p>Frefiero la arte como dibujar en diferentes formas </p>",B2,3743158,41,J4778378,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can.",I,1,I4,,4521,,,,2021-06-08
ART,"<p>Hola amigos y amigas. Me llama Tyler. En Sicklerville es mucho acivities y arte. Me gusta fútbol arte. Me gusta mucho fútbol. Fútbol es en arte. </p>",B2,3734927,25,B4766565,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can.",I,1,Below N4,I-NE,4456,,,,2021-06-08
ART,"<p>Un lugar cerca de mi escuela por donde puedes ver arte es el museo de arte en Pensylvania. Alli tiene muchas pinturas y esculpturas. Mi favorito tipo de arte es pinturas porque yo desde niño me encataba pintar^ y avecés pintaba en las paredes. </p>",B2,3734951,44,Y4766589,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can.",I,1,I5,,3928,,,,2021-06-08
ART,"<p>Bienvenidos a la escuela superior de Lincoln. Si les gustá el arte^ están en el lugar correcto. Nuestra escuela está llena de artistas y musicós. Los maestros de arte y musicá son geniales y son muy appassionados sobre lo que encenian. Son muy inclusivós y estoy sergura que ustedes van a difrutar su tiempo en nuestra communidad.</p><p>El departamento de arte es excellente en nuestra escuela. Ofrecemos classes de ceramica^ de arte oriental^ y de pintura. Hay classes para cualquier persona^ como classes de principiantes y classes advanzadas^ hasta de un nivél universitario. Los maestros son muy pacientes^ y dejan a sus estudiantes exlporar su creatividad. Son muy positivos y quieren ver a sus estudiantes experimentándo con el arte. </p><p>Además del arte^ tambien hay muchos programas de musicá en nuestra communidad escolar. Tenemos una banda y un coro. Los estudiantes en la banda tocan la flautá^ la trompeta^ y los tambores. Los musicos de la escuela tocan sus instrumentos en los partidos de futbol americano. El coro tiene dos conciertos cada año^ pero son muy talentos. Algunos de los estudiantes involucrados en el coro hán producido sus propias canciónes. </p><p>Yo prefiero el departamento de musica^ porque yo soy parte del coro de la escuela. Me encanta cantar con mis amigos y nuestro maestro es^ en mi opinion^ el mejor de toda la escuela. </p>",B2,3741640,40,X4776208,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can.",I,1,I5,,3549,,,,2021-06-08
